Tempo(s),EMG_Value
0.5520,576
0.5540,80
0.5560,768
0.5580,464
0.5600,1152
0.5620,256
0.5640,0
0.5660,432
0.5680,512
0.5700,560
0.5720,688
0.5740,480
0.5760,352
0.5780,1184
0.5800,496
0.5820,528
0.5840,400
0.5860,448
0.5880,880
0.5900,640
0.5920,1488
0.5940,1504
0.5960,816
0.5980,352
0.6000,64
0.6020,336
0.6040,592
0.6060,864
0.6080,544
0.6100,432
0.6120,288
0.6140,160
0.6160,320
0.6180,912
0.6200,160
0.6220,0
0.6240,880
0.6260,592
0.6280,464
0.6300,800
0.6320,400
0.6340,656
0.6360,64
0.6380,688
0.6400,224
0.6420,1744
0.6440,1280
0.6460,1936
0.6480,432
0.6500,400
0.6520,288
0.6540,672
0.6560,720
0.6580,336
0.6600,1408
0.6620,240
0.6640,160
0.6660,1056
0.6680,768
0.6700,448
0.6720,256
0.6740,896
0.6760,480
0.6780,1136
0.6800,640
0.6820,208
0.6840,144
0.6860,288
0.6880,208
0.6900,832
0.6920,896
0.6940,688
0.6960,736
0.6980,0
0.7000,304
0.7020,432
0.7040,928
0.7060,304
0.7080,624
0.7100,912
0.7120,992
0.7140,128
0.7160,1952
0.7180,64
0.7200,448
0.7220,800
0.7240,1088
0.7260,432
0.7280,800
0.7300,592
0.7320,304
0.7340,144
0.7360,1440
0.7380,416
0.7400,544
0.7420,1200
0.7440,272
0.7460,480
0.7480,352
0.7500,176
0.7520,960
0.7540,272
0.7560,400
0.7580,352
0.7600,2400
0.7620,608
0.7640,1008
0.7660,512
0.7680,1088
0.7700,208
0.7720,400
0.7740,208
0.7760,288
0.7780,896
0.7800,912
0.7820,528
0.7840,320
0.7860,128
0.7880,304
0.7900,320
0.7920,144
0.7940,304
0.7960,768
0.7980,1584
0.8000,336
0.8020,512
0.8040,64
0.8060,480
0.8080,1088
0.8100,816
0.8120,544
0.8140,672
0.8160,256
0.8180,0
0.8200,688
0.8220,272
0.8240,128
0.8260,736
0.8280,256
0.8300,608
0.8320,80
0.8340,320
0.8360,992
0.8380,640
0.8400,304
0.8420,800
0.8440,368
0.8460,272
0.8480,544
0.8500,800
0.8520,544
0.8540,928
0.8560,688
0.8580,544
0.8600,1056
0.8620,512
0.8640,608
0.8660,576
0.8680,448
0.8700,240
0.8720,416
0.8740,48
0.8760,1664
0.8780,960
0.8800,704
0.8820,64
0.8840,384
0.8860,480
0.8880,384
0.8900,80
0.8920,288
0.8940,384
0.8960,1792
0.8980,1104
0.9000,160
0.9020,720
0.9040,80
0.9060,240
0.9080,288
0.9100,352
0.9120,848
0.9140,48
0.9160,832
0.9180,448
0.9200,176
0.9220,304
0.9240,528
0.9260,272
0.9280,1024
0.9300,576
0.9320,304
0.9340,912
0.9360,336
0.9380,160
0.9400,1152
0.9420,0
0.9440,1008
0.9460,768
0.9480,880
0.9500,160
0.9520,0
0.9540,144
0.9560,320
0.9580,496
0.9600,288
0.9620,208
0.9640,560
0.9660,384
0.9680,432
0.9700,272
0.9720,128
0.9740,320
0.9760,576
0.9780,304
0.9800,0
0.9820,672
0.9840,416
0.9860,640
0.9880,640
0.9900,720
0.9920,560
0.9940,576
0.9960,272
0.9980,560
1.0000,608
1.0020,608
1.0040,160
1.0060,976
1.0080,192
1.0100,192
1.0120,128
1.0140,704
1.0160,896
1.0180,320
1.0200,832
1.0220,480
1.0240,768
1.0260,592
1.0280,992
1.0300,784
1.0320,272
1.0340,272
1.0360,384
1.0380,208
1.0400,448
1.0420,304
1.0440,608
1.0460,400
1.0480,448
1.0500,80
1.0520,304
1.0540,784
1.0560,448
1.0580,464
1.0600,400
1.0620,96
1.0640,0
1.0660,480
1.0680,400
1.0700,416
1.0720,704
1.0740,688
1.0760,144
1.0780,928
1.0800,64
1.0820,160
1.0840,288
1.0860,416
1.0880,144
1.0900,272
1.0920,960
1.0940,352
1.0960,560
1.0980,96
1.1000,176
1.1020,304
1.1040,416
1.1060,528
1.1080,432
1.1100,480
1.1120,96
1.1140,96
1.1160,320
1.1180,688
1.1200,480
1.1220,464
1.1240,544
1.1260,544
1.1280,1040
1.1300,224
1.1320,688
1.1340,144
1.1360,160
1.1380,256
1.1400,1872
1.1420,464
1.1440,352
1.1460,1552
1.1480,32
1.1500,0
1.1520,640
1.1540,336
1.1560,1056
1.1580,256
1.1600,768
1.1620,1344
1.1640,400
1.1660,128
1.1680,64
1.1700,0
1.1720,48
1.1740,576
1.1760,288
1.1780,1024
1.1800,320
1.1820,1712
1.1840,176
1.1860,0
1.1880,304
1.1900,208
1.1920,304
1.1940,288
1.1960,1824
1.1980,0
1.2000,208
1.2020,256
1.2040,800
1.2060,384
1.2080,592
1.2100,1472
1.2120,240
1.2140,464
1.2160,208
1.2180,416
1.2200,16
1.2220,96
1.2240,1008
1.2260,416
1.2280,1056
1.2300,320
1.2320,304
1.2340,160
1.2360,0
1.2380,352
1.2400,496
1.2420,208
1.2440,304
1.2460,160
1.2480,544
1.2500,160
1.2520,0
1.2540,0
1.2560,2464
1.2580,352
1.2600,0
1.2620,464
1.2640,192
1.2660,336
1.2680,32
1.2700,288
1.2720,672
1.2740,576
1.2760,144
1.2780,96
1.2800,512
1.2820,384
1.2840,432
1.2860,256
1.2880,352
1.2900,432
1.2920,416
1.2940,464
1.2960,912
1.2980,0
1.3000,0
1.3020,272
1.3040,384
1.3060,336
1.3080,592
1.3100,608
1.3120,80
1.3140,144
1.3160,480
1.3180,512
1.3200,0
1.3220,208
1.3240,160
1.3260,1312
1.3280,160
1.3300,336
1.3320,0
1.3340,160
1.3360,320
1.3380,304
1.3400,1024
1.3420,320
1.3440,368
1.3460,0
1.3480,288
1.3500,416
1.3520,544
1.3540,288
1.3560,448
1.3580,608
1.3600,272
1.3620,704
1.3640,64
1.3660,320
1.3680,160
1.3700,832
1.3720,256
1.3740,576
1.3760,192
1.3780,416
1.3800,352
1.3820,80
1.3840,144
1.3860,256
1.3880,336
1.3900,448
1.3920,160
1.3940,416
1.3960,1216
1.3980,96
1.4000,224
1.4020,1728
1.4040,1680
1.4060,128
1.4080,384
1.4100,448
1.4120,320
1.4140,1296
1.4160,160
1.4180,304
1.4200,432
1.4220,592
1.4240,720
1.4260,720
1.4280,448
1.4300,512
1.4320,400
1.4340,656
1.4360,272
1.4380,208
1.4400,0
1.4420,384
1.4440,1296
1.4460,448
1.4480,160
1.4500,672
1.4520,240
1.4540,64
1.4560,784
1.4580,528
1.4600,288
1.4620,272
1.4640,400
1.4660,224
1.4680,352
1.4700,576
1.4720,784
1.4740,496
1.4760,1504
1.4780,224
1.4800,480
1.4820,288
1.4840,384
1.4860,80
1.4880,400
1.4900,384
1.4920,1232
1.4940,1152
1.4960,976
1.4980,640
1.5000,272
1.5020,160
1.5040,592
1.5060,272
1.5080,464
1.5100,1168
1.5120,544
1.5140,256
1.5160,560
1.5180,368
1.5200,496
1.5220,208
1.5240,480
1.5260,640
1.5280,544
1.5300,336
1.5320,256
1.5340,512
1.5360,432
1.5380,1104
1.5400,752
1.5420,144
1.5440,768
1.5460,544
1.5480,320
1.5500,80
1.5520,80
1.5540,48
1.5560,0
1.5580,384
1.5600,288
1.5620,176
1.5640,96
1.5660,1568
1.5680,208
1.5700,416
1.5720,848
1.5740,400
1.5760,96
1.5780,368
1.5800,0
1.5820,96
1.5840,336
1.5860,960
1.5880,1344
1.5900,272
1.5920,784
1.5940,176
1.5960,0
1.5980,144
1.6000,80
1.6020,816
1.6040,576
1.6060,176
1.6080,0
1.6100,608
1.6120,896
1.6140,512
1.6160,160
1.6180,400
1.6200,528
1.6220,288
1.6240,384
1.6260,80
1.6280,208
1.6300,432
1.6320,624
1.6340,128
1.6360,640
1.6380,0
1.6400,944
1.6420,304
1.6440,432
1.6460,304
1.6480,176
1.6500,432
1.6520,320
1.6540,288
1.6560,240
1.6580,256
1.6600,544
1.6620,512
1.6640,128
1.6660,2000
1.6680,0
1.6700,256
1.6720,336
1.6740,672
1.6760,128
1.6780,1040
1.6800,864
1.6820,432
1.6840,560
1.6860,192
1.6880,160
1.6900,384
1.6920,160
1.6940,416
1.6960,304
1.6980,160
1.7000,224
1.7020,304
1.7040,64
1.7060,32
1.7080,640
1.7100,1248
1.7120,992
1.7140,480
1.7160,160
1.7180,288
1.7200,416
1.7220,256
1.7240,800
1.7260,688
1.7280,416
1.7300,336
1.7320,640
1.7340,320
1.7360,224
1.7380,416
1.7400,64
1.7420,1040
1.7440,192
1.7460,352
1.7480,576
1.7500,608
1.7520,1600
1.7540,800
1.7560,928
1.7580,224
1.7600,272
1.7620,688
1.7640,256
1.7660,784
1.7680,320
1.7700,768
1.7720,816
1.7740,160
1.7760,544
1.7780,1936
1.7800,288
1.7820,288
1.7840,784
1.7860,256
1.7880,1248
1.7900,528
1.7920,224
1.7940,528
1.7960,304
1.7980,1072
1.8000,768
1.8020,1808
1.8040,464
1.8060,416
1.8080,448
1.8100,208
1.8120,1248
1.8140,320
1.8160,128
1.8180,16
1.8200,192
1.8220,480
1.8240,432
1.8260,576
1.8280,1072
1.8300,304
1.8320,384
1.8340,272
1.8360,224
1.8380,176
1.8400,288
1.8420,400
1.8440,0
1.8460,432
1.8480,336
1.8500,448
1.8520,256
1.8540,272
1.8560,272
1.8580,240
1.8600,256
1.8620,400
1.8640,656
1.8660,256
1.8680,1488
1.8700,432
1.8720,144
1.8740,608
1.8760,592
1.8780,400
1.8800,544
1.8820,480
1.8840,416
1.8860,464
1.8880,240
1.8900,176
1.8920,640
1.8940,144
1.8960,352
1.8980,64
1.9000,0
1.9020,1248
1.9040,144
1.9060,752
1.9080,0
1.9100,448
1.9120,112
1.9140,320
1.9160,480
1.9180,176
1.9200,432
1.9220,832
1.9240,0
1.9260,400
1.9280,304
1.9300,400
1.9320,432
1.9340,400
1.9360,176
1.9380,624
1.9400,432
1.9420,144
1.9440,784
1.9460,272
1.9480,736
1.9500,544
1.9520,336
1.9540,224
1.9560,128
1.9580,288
1.9600,320
1.9620,1216
1.9640,256
1.9660,64
1.9680,400
1.9700,448
1.9720,320
1.9740,624
1.9760,640
1.9780,80
1.9800,272
1.9820,1040
1.9840,816
1.9860,304
1.9880,48
1.9900,672
1.9920,256
1.9940,512
1.9960,336
1.9980,160
2.0000,560
2.0020,256
2.0040,416
2.0060,400
2.0080,288
2.0100,336
2.0120,304
2.0140,256
2.0160,288
2.0180,144
2.0200,144
2.0220,128
2.0240,240
2.0260,672
2.0280,272
2.0300,224
2.0320,0
2.0340,256
2.0360,272
2.0380,512
2.0400,992
2.0420,432
2.0440,1376
2.0460,336
2.0480,560
2.0500,896
2.0520,784
2.0540,304
2.0560,336
2.0580,400
2.0600,576
2.0620,1584
2.0640,96
2.0660,0
2.0680,96
2.0700,208
2.0720,592
2.0740,192
2.0760,448
2.0780,272
2.0800,288
2.0820,960
2.0840,352
2.0860,240
2.0880,256
2.0900,0
2.0920,192
2.0940,544
2.0960,288
2.0980,32
2.1000,400
2.1020,224
2.1040,384
2.1060,288
2.1080,896
2.1100,0
2.1120,176
2.1140,320
2.1160,400
2.1180,240
2.1200,160
2.1220,432
2.1240,400
2.1260,32
2.1280,96
2.1300,448
2.1320,512
2.1340,48
2.1360,32
2.1380,416
2.1400,352
2.1420,432
2.1440,32
2.1460,32
2.1480,0
2.1500,1872
2.1520,112
2.1540,512
2.1560,336
2.1580,80
2.1600,1072
2.1620,288
2.1640,48
2.1660,256
2.1680,720
2.1700,384
2.1720,320
2.1740,288
2.1760,560
2.1780,400
2.1800,80
2.1820,544
2.1840,512
2.1860,336
2.1880,336
2.1900,400
2.1920,176
2.1940,240
2.1960,352
2.1980,48
2.2000,288
2.2020,176
2.2040,192
2.2060,352
2.2080,64
2.2100,512
2.2120,160
2.2140,320
2.2160,224
2.2180,304
2.2200,208
2.2220,176
2.2240,320
2.2260,912
2.2280,416
2.2300,512
2.2320,288
2.2340,288
2.2360,512
2.2380,992
2.2400,944
2.2420,432
2.2440,384
2.2460,1072
2.2480,480
2.2500,688
2.2520,528
2.2540,272
2.2560,96
2.2580,96
2.2600,112
2.2620,32
2.2640,128
2.2660,416
2.2680,64
2.2700,1664
2.2720,1152
2.2740,448
2.2760,416
2.2780,304
2.2800,784
2.2820,1360
2.2840,960
2.2860,384
2.2880,144
2.2900,336
2.2920,576
2.2940,448
2.2960,592
2.2980,944
2.3000,544
2.3020,400
2.3040,592
2.3060,96
2.3080,832
2.3100,464
2.3120,416
2.3140,272
2.3160,160
2.3180,352
2.3200,304
2.3220,576
2.3240,320
2.3260,384
2.3280,688
2.3300,656
2.3320,608
2.3340,1312
2.3360,416
2.3380,128
2.3400,256
2.3420,144
2.3440,48
2.3460,224
2.3480,400
2.3500,512
2.3520,144
2.3540,416
2.3560,912
2.3580,576
2.3600,1360
2.3620,288
2.3640,336
2.3660,592
2.3680,144
2.3700,144
2.3720,848
2.3740,448
2.3760,304
2.3780,304
2.3800,704
2.3820,32
2.3840,160
2.3860,32
2.3880,256
2.3900,13187
2.3920,1136
2.3940,5585
2.3960,496
2.3980,176
2.4000,32
2.4020,2176
2.4040,2912
2.4060,432
2.4080,528
2.4100,784
2.4120,1120
2.4140,400
2.4160,272
2.4180,96
2.4200,32
2.4220,400
2.4240,1696
2.4260,432
2.4280,832
2.4300,560
2.4320,624
2.4340,1584
2.4360,0
2.4380,528
2.4400,176
2.4420,560
2.4440,768
2.4460,144
2.4480,512
2.4500,304
2.4520,448
2.4540,512
2.4560,1040
2.4580,288
2.4600,320
2.4620,992
2.4640,336
2.4660,800
2.4680,32
2.4700,416
2.4720,576
2.4740,528
2.4760,336
2.4780,96
2.4800,304
2.4820,224
2.4840,544
2.4860,0
2.4880,400
2.4900,224
2.4920,256
2.4940,1008
2.4960,656
2.4980,384
2.5000,336
2.5020,528
2.5040,336
2.5060,192
2.5080,288
2.5100,512
2.5120,544
2.5140,416
2.5160,240
2.5180,464
2.5200,432
2.5220,480
2.5240,320
2.5260,0
2.5280,144
2.5300,864
2.5320,512
2.5340,400
2.5360,2688
2.5380,416
2.5400,368
2.5420,480
2.5440,784
2.5460,832
2.5480,528
2.5500,560
2.5520,384
2.5540,576
2.5560,544
2.5580,720
2.5600,384
2.5620,448
2.5640,224
2.5660,432
2.5680,144
2.5700,208
2.5720,656
2.5740,800
2.5760,352
2.5780,304
2.5800,0
2.5820,448
2.5840,208
2.5860,128
2.5880,640
2.5900,128
2.5920,80
2.5940,192
2.5960,176
2.5980,224
2.6000,160
2.6020,448
2.6040,64
2.6060,416
2.6080,320
2.6100,848
2.6120,560
2.6140,896
2.6160,688
2.6180,592
2.6200,704
2.6220,176
2.6240,160
2.6260,336
2.6280,576
2.6300,432
2.6320,320
2.6340,480
2.6360,336
2.6380,560
2.6400,384
2.6420,288
2.6440,944
2.6460,544
2.6480,304
2.6500,464
2.6520,1872
2.6540,320
2.6560,576
2.6580,352
2.6600,688
2.6620,304
2.6640,64
2.6660,208
2.6680,544
2.6700,816
2.6720,336
2.6740,224
2.6760,416
2.6780,384
2.6800,160
2.6820,304
2.6840,544
2.6860,224
2.6880,272
2.6900,560
2.6920,208
2.6940,208
2.6960,320
2.6980,304
2.7000,64
2.7020,832
2.7040,272
2.7060,96
2.7080,832
2.7100,368
2.7120,208
2.7140,576
2.7160,544
2.7180,592
2.7200,128
2.7220,192
2.7240,320
2.7260,528
2.7280,320
2.7300,848
2.7320,640
2.7340,544
2.7360,416
2.7380,576
2.7400,0
2.7420,928
2.7440,304
2.7460,640
2.7480,928
2.7500,256
2.7520,272
2.7540,256
2.7560,464
2.7580,480
2.7600,160
2.7620,512
2.7640,560
2.7660,224
2.7680,832
2.7700,464
2.7720,656
2.7740,1008
2.7760,784
2.7780,496
2.7800,160
2.7820,304
2.7840,176
2.7860,560
2.7880,224
2.7900,416
2.7920,288
2.7940,288
2.7960,384
2.7980,816
2.8000,1488
2.8020,1376
2.8040,256
2.8060,304
2.8080,560
2.8100,336
2.8120,432
2.8140,400
2.8160,224
2.8180,1856
2.8200,0
2.8220,336
2.8240,384
2.8260,768
2.8280,160
2.8300,464
2.8320,1360
2.8340,480
2.8360,544
2.8380,416
2.8400,416
2.8420,400
2.8440,400
2.8460,928
2.8480,752
2.8500,544
2.8520,16
2.8540,576
2.8560,176
2.8580,1216
2.8600,432
2.8620,224
2.8640,464
2.8660,384
2.8680,400
2.8700,416
2.8720,352
2.8740,160
2.8760,192
2.8780,480
2.8800,96
2.8820,144
2.8840,208
2.8860,544
2.8880,320
2.8900,176
2.8920,592
2.8940,480
2.8960,416
2.8980,272
2.9000,336
2.9020,256
2.9040,816
2.9060,448
2.9080,448
2.9100,544
2.9120,256
2.9140,416
2.9160,224
2.9180,880
2.9200,0
2.9220,480
2.9240,1712
2.9260,736
2.9280,320
2.9300,176
2.9320,208
2.9340,336
2.9360,208
2.9380,320
2.9400,304
2.9420,160
2.9440,544
2.9460,944
2.9480,352
2.9500,592
2.9520,1024
2.9540,336
2.9560,208
2.9580,304
2.9600,256
2.9620,304
2.9640,656
2.9660,1264
2.9680,272
2.9700,400
2.9720,336
2.9740,256
2.9760,256
2.9780,240
2.9800,160
2.9820,432
2.9840,256
2.9860,304
2.9880,208
2.9900,720
2.9920,688
2.9940,592
2.9960,848
2.9980,480
3.0000,224
3.0020,512
3.0040,1232
3.0060,864
3.0080,560
3.0100,464
3.0120,528
3.0140,176
3.0160,128
3.0180,288
3.0200,496
3.0220,288
3.0240,0
3.0260,608
3.0280,336
3.0300,1408
3.0320,224
3.0340,160
3.0360,1088
3.0380,320
3.0400,784
3.0420,608
3.0440,272
3.0460,448
3.0480,1488
3.0500,448
3.0520,592
3.0540,352
3.0560,1184
3.0580,640
3.0600,688
3.0620,48
3.0640,64
3.0660,608
3.0680,224
3.0700,288
3.0720,192
3.0740,608
3.0760,816
3.0780,272
3.0800,336
3.0820,144
3.0840,1616
3.0860,304
3.0880,336
3.0900,576
3.0920,256
3.0940,80
3.0960,608
3.0980,576
3.1000,240
3.1020,400
3.1040,256
3.1060,464
3.1080,448
3.1100,2176
3.1120,480
3.1140,320
3.1160,464
3.1180,1248
3.1200,384
3.1220,288
3.1240,96
3.1260,1328
3.1280,160
3.1300,768
3.1320,592
3.1340,224
3.1360,832
3.1380,80
3.1400,128
3.1420,176
3.1440,528
3.1460,192
3.1480,128
3.1500,512
3.1520,480
3.1540,656
3.1560,0
3.1580,48
3.1600,576
3.1620,320
3.1640,544
3.1660,304
3.1680,1360
3.1700,544
3.1720,1536
3.1740,640
3.1760,272
3.1780,464
3.1800,688
3.1820,128
3.1840,464
3.1860,608
3.1880,80
3.1900,432
3.1920,432
3.1940,688
3.1960,288
3.1980,1280
3.2000,208
3.2020,992
3.2040,560
3.2060,240
3.2080,1040
3.2100,432
3.2120,272
3.2140,672
3.2160,160
3.2180,208
3.2200,112
3.2220,352
3.2240,576
3.2260,528
3.2280,176
3.2300,608
3.2320,416
3.2340,480
3.2360,400
3.2380,400
3.2400,1232
3.2420,1552
3.2440,208
3.2460,192
3.2480,160
3.2500,224
3.2520,80
3.2540,400
3.2560,288
3.2580,512
3.2600,304
3.2620,576
3.2640,432
3.2660,32
3.2680,160
3.2700,448
3.2720,96
3.2740,192
3.2760,416
3.2780,128
3.2800,544
3.2820,1600
3.2840,528
3.2860,832
3.2880,464
3.2900,464
3.2920,640
3.2940,176
3.2960,96
3.2980,544
3.3000,0
3.3020,2496
3.3040,384
3.3060,5793
3.3080,6337
3.3100,304
3.3120,480
3.3140,944
3.3160,160
3.3180,448
3.3200,672
3.3220,176
3.3240,336
3.3260,192
3.3280,272
3.3300,608
3.3320,2080
3.3340,256
3.3360,592
3.3380,368
3.3400,384
3.3420,560
3.3440,368
3.3460,416
3.3480,224
3.3500,480
3.3520,592
3.3540,96
3.3560,336
3.3580,384
3.3600,656
3.3620,1744
3.3640,256
3.3660,224
3.3680,1152
3.3700,464
3.3720,160
3.3740,752
3.3760,688
3.3780,432
3.3800,416
3.3820,672
3.3840,928
3.3860,352
3.3880,1200
3.3900,576
3.3920,736
3.3940,336
3.3960,336
3.3980,528
3.4000,208
3.4020,1360
3.4040,320
3.4060,384
3.4080,256
3.4100,816
3.4120,160
3.4140,976
3.4160,160
3.4180,288
3.4200,848
3.4220,272
3.4240,1056
3.4260,368
3.4280,368
3.4300,160
3.4320,1232
3.4340,304
3.4360,16
3.4380,608
3.4400,640
3.4420,352
3.4440,192
3.4460,512
3.4480,608
3.4500,144
3.4520,1248
3.4540,528
3.4560,576
3.4580,432
3.4600,224
3.4620,512
3.4640,16
3.4660,432
3.4680,400
3.4700,80
3.4720,128
3.4740,800
3.4760,64
3.4780,1936
3.4800,1120
3.4820,96
3.4840,1184
3.4860,448
3.4880,176
3.4900,528
3.4920,224
3.4940,448
3.4960,384
3.4980,304
3.5000,320
3.5020,352
3.5040,384
3.5060,256
3.5080,2560
3.5100,336
3.5120,672
3.5140,640
3.5160,320
3.5180,256
3.5200,1152
3.5220,480
3.5240,256
3.5260,496
3.5280,448
3.5300,320
3.5320,768
3.5340,1184
3.5360,480
3.5380,736
3.5400,784
3.5420,192
3.5440,448
3.5460,560
3.5480,544
3.5500,224
3.5520,816
3.5540,288
3.5560,0
3.5580,976
3.5600,480
3.5620,336
3.5640,336
3.5660,48
3.5680,1792
3.5700,752
3.5720,16
3.5740,1200
3.5760,544
3.5780,240
3.5800,480
3.5820,432
3.5840,784
3.5860,128
3.5880,288
3.5900,720
3.5920,272
3.5940,576
3.5960,496
3.5980,128
3.6000,800
3.6020,272
3.6040,416
3.6060,768
3.6080,320
3.6100,432
3.6120,544
3.6140,416
3.6160,1200
3.6180,912
3.6200,224
3.6220,512
3.6240,1280
3.6260,704
3.6280,784
3.6300,432
3.6320,256
3.6340,1696
3.6360,0
3.6380,1504
3.6400,528
3.6420,320
3.6440,400
3.6460,592
3.6480,400
3.6500,304
3.6520,288
3.6540,784
3.6560,272
3.6580,432
3.6600,688
3.6620,224
3.6640,208
3.6660,352
3.6680,304
3.6700,256
3.6720,1248
3.6740,448
3.6760,576
3.6780,464
3.6800,320
3.6820,464
3.6840,256
3.6860,352
3.6880,176
3.6900,288
3.6920,448
3.6940,400
3.6960,176
3.6980,112
3.7000,240
3.7020,1952
3.7040,2368
3.7060,304
3.7080,704
3.7100,160
3.7120,240
3.7140,288
3.7160,32
3.7180,1888
3.7200,1696
3.7220,784
3.7240,192
3.7260,512
3.7280,416
3.7300,272
3.7320,448
3.7340,256
3.7360,432
3.7380,1424
3.7400,1072
3.7420,432
3.7440,1168
3.7460,384
3.7480,208
3.7500,1120
3.7520,192
3.7540,528
3.7560,576
3.7580,320
3.7600,1072
3.7620,2400
3.7640,336
3.7660,256
3.7680,896
3.7700,1968
3.7720,1792
3.7740,528
3.7760,928
3.7780,832
3.7800,288
3.7820,176
3.7840,256
3.7860,816
3.7880,768
3.7900,832
3.7920,384
3.7940,576
3.7960,144
3.7980,384
3.8000,304
3.8020,480
3.8040,192
3.8060,288
3.8080,192
3.8100,512
3.8120,224
3.8140,576
3.8160,432
3.8180,1104
3.8200,496
3.8220,608
3.8240,352
3.8260,400
3.8280,544
3.8300,416
3.8320,208
3.8340,304
3.8360,176
3.8380,336
3.8400,400
3.8420,448
3.8440,0
3.8460,512
3.8480,560
3.8500,400
3.8520,608
3.8540,320
3.8560,400
3.8580,64
3.8600,64
3.8620,848
3.8640,272
3.8660,480
3.8680,224
3.8700,272
3.8720,608
3.8740,416
3.8760,432
3.8780,192
3.8800,432
3.8820,576
3.8840,384
3.8860,288
3.8880,528
3.8900,288
3.8920,256
3.8940,608
3.8960,208
3.8980,720
3.9000,432
3.9020,672
3.9040,208
3.9060,800
3.9080,0
3.9100,128
3.9120,112
3.9140,224
3.9160,320
3.9180,304
3.9200,720
3.9220,288
3.9240,1408
3.9260,1472
3.9280,400
3.9300,608
3.9320,1024
