Tempo(s),EMG_Value
0.513661,2944
0.669538,1488
0.670329,960
0.670889,2256
0.671424,1632
0.671952,1728
0.672542,1440
0.673072,1488
0.673601,1328
0.674131,1040
0.674679,1504
0.675207,1376
0.675739,2256
0.676270,784
0.676802,1440
0.677330,2688
0.677860,2016
0.678390,1712
0.678949,1696
0.679663,2192
0.680681,1712
0.681665,1200
0.682662,1712
0.683661,1344
0.684662,1728
0.685662,1680
0.686660,1984
0.687660,1664
0.688662,928
0.689663,2432
0.690661,1376
0.691663,2304
0.692663,3056
0.693660,2592
0.694661,1632
0.695661,1760
0.696662,3888
0.697662,1680
0.698660,2400
0.699663,2432
0.700661,1520
0.701660,2704
0.702663,1808
0.703658,1344
0.704662,4321
0.705660,2320
0.706663,3248
0.707661,1728
0.708662,2576
0.709661,2304
0.710661,2112
0.711662,3216
0.712660,2432
0.713663,2432
0.714660,1712
0.715661,2912
0.716661,1760
0.717661,2208
0.718660,2352
0.719663,3424
0.720663,1360
0.721663,2688
0.722661,2304
0.723661,1424
0.724661,1712
0.725662,2112
0.726661,1776
0.727661,3360
0.728660,1760
0.729661,1616
0.730663,2704
0.731661,1856
0.732661,1280
0.733661,1472
0.734661,1968
0.735662,3280
0.736661,1440
0.737662,1872
0.738660,1312
0.739660,1328
0.740661,1712
0.741662,1712
0.742662,1856
0.743677,1056
0.744668,1968
0.745663,896
0.746661,4048
0.747662,2768
0.748659,1776
0.749662,2560
0.750663,2320
0.751662,5057
0.752662,2848
0.753661,2992
0.754661,2768
0.755662,1264
0.756663,1792
0.757660,2176
0.758661,1632
0.759662,2464
0.760663,2128
0.761660,2080
0.762663,1760
0.763660,1296
0.764661,2320
0.765661,3456
0.766660,1680
0.767661,1984
0.768661,1680
0.769660,2896
0.770661,1776
0.771661,2144
0.772660,2400
0.773660,2752
0.774661,928
0.775661,2976
0.776660,2176
0.777658,1120
0.778661,2144
0.779659,1584
0.780660,1376
0.781661,2400
0.782662,2400
0.783662,1472
0.784662,1200
0.785661,3056
0.786662,1568
0.787661,992
0.788661,1504
0.789661,1696
0.790659,1824
0.791659,2272
0.792662,1888
0.793661,1808
0.794661,1856
0.795662,1728
0.796662,1504
0.797662,3104
0.798660,1216
0.799661,2336
0.800662,2560
0.801661,4753
0.802659,1408
0.803660,1840
0.804661,2896
0.805663,1600
0.806661,2656
0.807677,1696
0.808665,1408
0.809662,2064
0.810660,2016
0.811662,2048
0.812661,2528
0.813663,1984
0.814661,2000
0.815661,1824
0.816659,2064
0.817661,2064
0.818660,3408
0.819661,2704
0.820661,3296
0.821662,2320
0.822662,1968
0.823661,1824
0.824660,2416
0.825662,2304
0.826662,1920
0.827660,1312
0.828661,2624
0.829661,2464
0.830661,3168
0.831662,2384
0.832662,2816
0.833659,2384
0.834662,1280
0.835659,1904
0.836662,2688
0.837663,1360
0.838660,1600
0.839662,1200
0.840662,2432
0.841661,2048
0.842661,1568
0.843663,1712
0.844661,1712
0.845662,1552
0.846663,3248
0.847661,2048
0.848663,1456
0.849661,1232
0.850662,2336
0.851664,2272
0.852661,2512
0.853661,1984
0.854660,1392
0.855661,1856
0.856663,1776
0.857661,1536
0.858662,2576
0.859661,2928
0.860660,1728
1.019952,2496
1.020897,2208
1.021604,2464
1.022298,256
1.022981,2016
1.023731,1680
1.024409,2576
1.025092,1632
1.025771,2064
1.026470,1552
1.027153,1424
1.027837,2400
1.028515,2624
1.029199,1664
1.029882,2368
1.030569,3968
1.031258,1344
1.031970,1904
1.032659,1312
1.033344,2752
1.034033,784
1.034721,2144
1.035402,1792
1.036091,1712
1.036783,1664
1.037659,1712
1.038662,1728
1.039661,2144
1.040661,1632
1.041661,1584
1.042663,2192
1.043661,2064
1.044662,1680
1.045660,1536
1.046661,2688
1.047663,1776
1.048661,2080
1.049662,2592
1.050661,2784
1.051660,2480
1.052663,2000
1.053659,1968
1.054662,2144
1.055660,1728
1.056662,3008
1.057660,2400
1.058661,5185
1.059661,9458
1.060663,3600
1.061660,1120
1.062662,1552
1.063683,912
1.064665,2304
1.065660,1232
1.066661,2704
1.067660,2048
1.068663,2432
1.069663,2016
1.070661,4097
1.071662,2176
1.072663,3504
1.073660,1328
1.074659,1360
1.075660,1584
1.076661,2128
1.077660,2224
1.078661,1264
1.079660,2464
1.080661,3008
1.081661,3232
1.082662,2528
1.083661,1312
1.084661,2176
1.085663,1872
1.086660,1904
1.087662,2624
1.088661,2240
1.089660,1760
1.090659,2400
1.091659,1920
1.092662,2272
1.093662,2320
1.094661,2112
1.095661,3040
1.096661,2608
1.097661,1568
1.098661,1472
1.099661,1712
1.100661,1216
1.101662,2048
1.102662,2272
1.103661,2096
1.104660,1152
1.105662,1408
1.106663,4673
1.107661,1728
1.108663,1680
1.109659,1456
1.110662,1472
1.111660,2736
1.112659,2720
1.113661,3152
1.114660,2128
1.115661,3632
1.116661,1600
1.117663,2832
1.118659,1344
1.119661,1600
1.120662,3424
1.121662,1952
1.122662,3904
1.123661,1968
1.124664,2992
1.125661,2208
1.126663,1680
1.127677,2400
1.128661,2624
1.129662,1168
1.130659,3984
1.131661,1328
1.132662,1744
1.133659,2352
1.134662,2320
1.135661,4177
1.136662,2144
1.137661,2512
1.138663,2960
1.139662,1600
1.140661,2448
