Tempo(s),EMG_Value
0.585745,5153
0.586743,5025
0.739156,4577
0.739945,4257
0.740499,3600
0.741032,4097
0.741554,4769
0.742148,5121
0.742672,4449
0.743202,4369
0.743731,4321
0.744273,3728
0.744801,5873
0.745327,3856
0.745859,5521
0.746389,4481
0.746919,4321
0.747450,4177
0.747985,5281
0.748746,4401
0.749744,4433
0.750745,4016
0.751746,4048
0.752744,3536
0.753743,3904
0.754745,3760
0.755742,4321
0.756746,3920
0.757746,5169
0.758746,4497
0.759746,3584
0.760745,3840
0.761746,2400
0.762745,4064
0.763745,6449
0.764747,5537
0.765745,5217
0.766744,5041
0.767745,3488
0.768746,5009
0.769743,4689
0.770745,4321
0.771745,4113
0.772745,4929
0.773744,4048
0.774744,3120
0.775746,3328
0.776745,4993
0.777747,6273
0.778746,5921
0.779744,4353
0.780745,3984
0.781745,4577
0.782744,4289
0.783745,4048
0.784744,3488
0.785745,3984
0.786745,5153
0.787745,4849
0.788746,3632
0.789745,3760
0.790744,3968
0.791747,4913
0.792745,3760
0.793745,4417
0.794744,3600
0.795744,3984
0.796745,5649
0.797745,4689
0.798746,4561
0.799743,3856
0.800767,3472
0.801749,6017
0.802745,4129
0.803745,4369
0.804746,4353
0.805743,2992
0.806747,2976
0.807745,4257
0.808747,3856
0.809743,4225
0.810746,6513
0.811746,3552
0.812744,3648
0.813746,5009
0.814743,4753
0.815746,5601
0.816745,5553
0.817745,4705
0.818744,3856
0.819746,4449
0.820743,3504
0.821747,4161
0.822745,3520
0.823748,3888
0.824745,3680
0.825743,3248
0.826743,3632
0.827746,3792
0.828745,4625
0.829745,4801
0.830746,5073
0.831746,4929
0.832747,4145
0.833746,3856
0.834746,3408
0.835745,3968
0.836745,4529
0.837746,5425
0.838745,4913
0.839743,4321
0.840746,3440
0.841746,4129
0.842744,4321
0.843744,5105
0.844746,4961
0.845746,3792
0.846747,3456
0.847745,3584
0.848746,3264
0.849745,6529
0.850745,3920
0.851744,4177
0.852744,4769
0.853745,4833
0.854744,4529
0.855745,4161
0.856746,3808
0.857743,4337
0.858745,5969
0.859744,5553
0.860743,3744
0.861745,3360
0.862745,4369
0.863744,4705
0.864763,4497
0.865749,4129
0.866746,3648
